NAME,median_income_owner,median_income_renter,median_rent,zip_code,ideal_rent,affordability_delta
ZCTA5 01254,93750,60000,944,01254,1500.0,556.0
ZCTA5 01257,97500,42340,1144,01257,1058.5,-85.5
ZCTA5 01262,178542,24561,943,01262,614.02,-328.98
ZCTA5 01264,93750,40833,1229,01264,1020.82,-208.18
ZCTA5 01267,112050,59708,1223,01267,1492.7,269.7
ZCTA5 01301,73368,33880,1013,01301,847.0,-166.0
ZCTA5 01331,77486,31495,1010,01331,787.38,-222.62
ZCTA5 01337,86892,50625,999,01337,1265.62,266.62
ZCTA5 01339,72813,40417,1125,01339,1010.42,-114.58
ZCTA5 01340,80921,60114,1083,01340,1502.85,419.85
ZCTA5 01341,94762,60882,1433,01341,1522.05,89.05
ZCTA5 01342,77232,105156,1819,01342,2628.9,809.9
ZCTA5 01344,80000,36106,945,01344,902.65,-42.35
ZCTA5 01364,74390,27589,686,01364,689.72,3.73
ZCTA5 01366,108864,54375,1223,01366,1359.38,136.38
ZCTA5 01367,72500,87500,1000,01367,2187.5,1187.5
ZCTA5 01368,107788,23802,1066,01368,595.05,-470.95
ZCTA5 01370,88155,42171,1011,01370,1054.27,43.27
ZCTA5 01373,103482,56509,1312,01373,1412.72,100.72
ZCTA5 01375,105694,34904,1551,01375,872.6,-678.4
ZCTA5 01376,78657,36573,1065,01376,914.32,-150.68
ZCTA5 01378,95417,46875,1188,01378,1171.88,-16.12
ZCTA5 01379,73583,65050,1682,01379,1626.25,-55.75
ZCTA5 01420,90224,38974,1115,01420,974.35,-140.65
ZCTA5 01431,109226,51316,987,01431,1282.9,295.9
ZCTA5 01432,135215,70342,1333,01432,1758.55,425.55
ZCTA5 01440,85848,36955,1041,01440,923.88,-117.12
ZCTA5 01451,215313,49145,1322,01451,1228.62,-93.38
ZCTA5 01453,105900,48784,1171,01453,1219.6,48.6
ZCTA5 01460,169821,46607,1339,01460,1165.18,-173.83
ZCTA5 01462,113492,59688,1602,01462,1492.2,-109.8
ZCTA5 01463,133403,56794,1150,01463,1419.85,269.85
ZCTA5 01464,133723,42315,989,01464,1057.88,68.88
ZCTA5 01468,106549,110052,1341,01468,2751.3,1410.3
ZCTA5 01474,119000,71587,2589,01474,1789.68,-799.32
ZCTA5 01475,115552,38651,992,01475,966.27,-25.73
ZCTA5 01501,113907,63258,1169,01501,1581.45,412.45
ZCTA5 01503,130924,57991,1668,01503,1449.78,-218.23
ZCTA5 01504,121547,35813,1158,01504,895.32,-262.68
ZCTA5 01505,161078,71406,1705,01505,1785.15,80.15
ZCTA5 01506,82721,63041,925,01506,1576.02,651.03
ZCTA5 01507,124648,58925,1192,01507,1473.12,281.12
ZCTA5 01510,104705,64782,1289,01510,1619.55,330.55
ZCTA5 01515,98000,62658,982,01515,1566.45,584.45
ZCTA5 01516,149167,53250,1505,01516,1331.25,-173.75
ZCTA5 01518,147861,37813,1261,01518,945.32,-315.67
ZCTA5 01519,181607,58750,2006,01519,1468.75,-537.25
ZCTA5 01520,156367,59375,1603,01520,1484.38,-118.62
ZCTA5 01521,87708,43083,1212,01521,1077.08,-134.92
ZCTA5 01522,120509,66964,964,01522,1674.1,710.1
ZCTA5 01523,147037,58341,1816,01523,1458.52,-357.48
ZCTA5 01524,92766,41610,952,01524,1040.25,88.25
ZCTA5 01527,124310,68603,1426,01527,1715.08,289.08
ZCTA5 01529,101694,49013,1180,01529,1225.32,45.32
ZCTA5 01532,177056,36920,1920,01532,923.0,-997.0
ZCTA5 01535,92429,60776,928,01535,1519.4,591.4
ZCTA5 01536,133750,36103,1158,01536,902.58,-255.42
ZCTA5 01537,107552,53547,1133,01537,1338.68,205.67
ZCTA5 01540,128056,40259,1068,01540,1006.47,-61.53
ZCTA5 01541,171417,21484,906,01541,537.1,-368.9
ZCTA5 01542,108750,86111,1418,01542,2152.78,734.78
ZCTA5 01543,161535,42375,1054,01543,1059.38,5.38
ZCTA5 01545,155313,81167,1841,01545,2029.18,188.17
ZCTA5 01550,94092,35564,1142,01550,889.1,-252.9
ZCTA5 01560,153333,59608,1218,01560,1490.2,272.2
ZCTA5 01562,97155,41088,1077,01562,1027.2,-49.8
ZCTA5 01564,137896,65407,1223,01564,1635.18,412.17
ZCTA5 01566,132031,78179,1615,01566,1954.48,339.47
ZCTA5 01568,162609,51464,1138,01568,1286.6,148.6
ZCTA5 01569,134229,97720,1374,01569,2443.0,1069.0
ZCTA5 01570,92323,39666,1034,01570,991.65,-42.35
ZCTA5 01571,108070,49870,1127,01571,1246.75,119.75
ZCTA5 01581,192012,84189,1937,01581,2104.72,167.72
ZCTA5 01583,111250,54286,1196,01583,1357.15,161.15
ZCTA5 01585,91827,55223,1105,01585,1380.58,275.58
ZCTA5 01588,134766,47031,1134,01588,1175.77,41.77
ZCTA5 01602,110897,53268,1487,01602,1331.7,-155.3
ZCTA5 01603,89792,35071,1243,01603,876.78,-366.22
ZCTA5 01604,95686,58378,1413,01604,1459.45,46.45
ZCTA5 01605,96545,38884,1201,01605,972.1,-228.9
ZCTA5 01606,100891,56905,1432,01606,1422.62,-9.38
ZCTA5 01607,93971,46348,1322,01607,1158.7,-163.3
ZCTA5 01608,67262,39148,1450,01608,978.7,-471.3
ZCTA5 01609,128704,34205,1239,01609,855.12,-383.88
ZCTA5 01610,89844,33385,1253,01610,834.62,-418.38
ZCTA5 01611,140423,49821,894,01611,1245.52,351.52
ZCTA5 01612,151000,125181,1159,01612,3129.52,1970.52
ZCTA5 01701,149219,68920,1858,01701,1723.0,-135.0
ZCTA5 01702,133065,60958,1632,01702,1523.95,-108.05
ZCTA5 01719,205509,57891,1726,01719,1447.28,-278.73
ZCTA5 01720,202059,62884,1778,01720,1572.1,-205.9
ZCTA5 01721,142137,104423,2273,01721,2610.57,337.57
ZCTA5 01730,193353,103788,2304,01730,2594.7,290.7
ZCTA5 01731,-666666666,71250,3203,01731,1781.25,-1421.75
ZCTA5 01741,250001,44722,1296,01741,1118.05,-177.95
ZCTA5 01742,223654,118281,2538,01742,2957.02,419.03
ZCTA5 01746,165781,45063,1615,01746,1126.58,-488.42
ZCTA5 01747,130903,51167,1438,01747,1279.18,-158.83
ZCTA5 01748,222778,59667,2283,01748,1491.68,-791.32
ZCTA5 01749,125170,67250,1477,01749,1681.25,204.25
ZCTA5 01752,122624,57332,1648,01752,1433.3,-214.7
ZCTA5 01754,136454,36567,1516,01754,914.18,-601.83
ZCTA5 01756,145518,50083,1723,01756,1252.07,-470.93
ZCTA5 01757,113447,61241,1588,01757,1531.02,-56.97
ZCTA5 01760,171090,89896,1976,01760,2247.4,271.4
ZCTA5 01770,250001,84556,2234,01770,2113.9,-120.1
ZCTA5 01772,214375,93375,2139,01772,2334.38,195.38
ZCTA5 01775,179467,75439,1728,01775,1885.98,157.97
ZCTA5 01776,242212,57237,2013,01776,1430.92,-582.08
ZCTA5 01801,142193,73424,2131,01801,1835.6,-295.4
ZCTA5 01803,148895,84167,2325,01803,2104.18,-220.82
ZCTA5 01810,189646,81442,2037,01810,2036.05,-0.95
ZCTA5 01821,148125,98701,2104,01821,2467.52,363.53
ZCTA5 01824,156631,53734,2010,01824,1343.35,-666.65
ZCTA5 01826,115225,59042,1624,01826,1476.05,-147.95
ZCTA5 01830,118594,42474,1422,01830,1061.85,-360.15
ZCTA5 01832,105829,45926,1501,01832,1148.15,-352.85
ZCTA5 01833,164265,49300,2044,01833,1232.5,-811.5
ZCTA5 01835,124708,58304,1441,01835,1457.6,16.6
ZCTA5 01840,-666666666,29813,1067,01840,745.32,-321.68
ZCTA5 01841,77076,45919,1498,01841,1147.97,-350.03
ZCTA5 01843,94329,57370,1650,01843,1434.25,-215.75
ZCTA5 01844,118488,41320,1514,01844,1033.0,-481.0
ZCTA5 01845,170206,74007,2061,01845,1850.18,-210.83
ZCTA5 01850,80566,46265,1494,01850,1156.62,-337.38
ZCTA5 01851,110489,63533,1566,01851,1588.32,22.33
ZCTA5 01852,109081,52630,1432,01852,1315.75,-116.25
ZCTA5 01854,101487,51325,1350,01854,1283.12,-66.88
ZCTA5 01862,133680,91034,1691,01862,2275.85,584.85
ZCTA5 01863,140833,65927,1412,01863,1648.18,236.17
ZCTA5 01864,163356,55722,2255,01864,1393.05,-861.95
ZCTA5 01867,168510,67434,1650,01867,1685.85,35.85
ZCTA5 01876,130548,62054,2250,01876,1551.35,-698.65
ZCTA5 01879,149989,58619,1822,01879,1465.48,-356.52
ZCTA5 01880,157260,72174,1742,01880,1804.35,62.35
ZCTA5 01886,188411,71398,2477,01886,1784.95,-692.05
ZCTA5 01887,163906,78625,2293,01887,1965.62,-327.38
ZCTA5 01890,236771,113750,2192,01890,2843.75,651.75
ZCTA5 01902,90763,40247,1523,01902,1006.18,-516.83
ZCTA5 01904,115671,51856,1489,01904,1296.4,-192.6
ZCTA5 01905,101740,50845,1584,01905,1271.12,-312.88
ZCTA5 01906,106676,43717,1717,01906,1092.92,-624.08
ZCTA5 01907,147101,72632,2117,01907,1815.8,-301.2
ZCTA5 01908,107123,66473,1747,01908,1661.82,-85.17
ZCTA5 01913,121355,45894,1464,01913,1147.35,-316.65
ZCTA5 01915,143010,49547,1625,01915,1238.68,-386.33
ZCTA5 01923,132923,72334,1862,01923,1808.35,-53.65
ZCTA5 01929,173152,39583,1556,01929,989.58,-566.42
ZCTA5 01930,115391,41012,1390,01930,1025.3,-364.7
ZCTA5 01938,149643,49722,1435,01938,1243.05,-191.95
ZCTA5 01940,176204,35595,1891,01940,889.88,-1001.12
ZCTA5 01944,230054,121250,1760,01944,3031.25,1271.25
ZCTA5 01945,190263,59917,1749,01945,1497.92,-251.08
ZCTA5 01950,161000,45982,1426,01950,1149.55,-276.45
ZCTA5 01951,184375,98576,2064,01951,2464.4,400.4
ZCTA5 01952,111954,60625,1556,01952,1515.62,-40.38
ZCTA5 01960,110855,59087,1795,01960,1477.18,-317.83
ZCTA5 01966,122193,59375,1725,01966,1484.38,-240.62
ZCTA5 01969,149928,44779,1211,01969,1119.47,-91.53
ZCTA5 01970,121844,55238,1676,01970,1380.95,-295.05
ZCTA5 01982,152719,42857,1469,01982,1071.42,-397.58
ZCTA5 01983,178750,41369,1107,01983,1034.22,-72.78
ZCTA5 02019,125335,58397,1635,02019,1459.92,-175.08
ZCTA5 02021,145920,71864,2124,02021,1796.6,-327.4
ZCTA5 02025,224844,40909,1430,02025,1022.72,-407.28
ZCTA5 02026,149000,68304,2006,02026,1707.6,-298.4
ZCTA5 02030,250001,117500,2536,02030,2937.5,401.5
ZCTA5 02032,182632,87635,1863,02032,2190.88,327.88
ZCTA5 02035,131136,53514,1705,02035,1337.85,-367.15
ZCTA5 02038,161383,62171,1792,02038,1554.28,-237.72
ZCTA5 02043,208690,56792,2046,02043,1419.8,-626.2
ZCTA5 02045,142935,66136,1728,02045,1653.4,-74.6
ZCTA5 02048,154473,75192,1605,02048,1879.8,274.8
ZCTA5 02050,138173,44510,1389,02050,1112.75,-276.25
ZCTA5 02052,239395,40765,1264,02052,1019.12,-244.88
ZCTA5 02053,176301,48625,1531,02053,1215.62,-315.38
ZCTA5 02054,148729,53469,1781,02054,1336.72,-444.28
ZCTA5 02056,189400,88194,1732,02056,2204.85,472.85
ZCTA5 02061,191346,69821,1905,02061,1745.52,-159.47
ZCTA5 02062,137538,69248,1948,02062,1731.2,-216.8
ZCTA5 02066,150542,46631,1483,02066,1165.77,-317.23
ZCTA5 02067,194776,60302,1991,02067,1507.55,-483.45
ZCTA5 02072,117286,53107,1882,02072,1327.68,-554.33
ZCTA5 02081,163702,60370,1708,02081,1509.25,-198.75
ZCTA5 02090,213008,43750,2119,02090,1093.75,-1025.25
ZCTA5 02093,172909,57245,1015,02093,1431.12,416.12
ZCTA5 02108,250001,122410,2545,02108,3060.25,515.25
ZCTA5 02109,141964,162950,3154,02109,4073.75,919.75
ZCTA5 02111,250001,39146,1873,02111,978.65,-894.35
ZCTA5 02113,137273,101678,2316,02113,2541.95,225.95
ZCTA5 02114,193750,112754,2698,02114,2818.85,120.85
ZCTA5 02115,142500,45530,1992,02115,1138.25,-853.75
ZCTA5 02116,250001,86903,2255,02116,2172.57,-82.43
ZCTA5 02118,196513,43636,1485,02118,1090.9,-394.1
ZCTA5 02119,87981,28573,1182,02119,714.32,-467.67
ZCTA5 02120,103672,49952,1407,02120,1248.8,-158.2
ZCTA5 02121,128333,30400,1282,02121,760.0,-522.0
ZCTA5 02122,114972,57622,1900,02122,1440.55,-459.45
ZCTA5 02124,121979,41658,1629,02124,1041.45,-587.55
ZCTA5 02125,103707,50912,1762,02125,1272.8,-489.2
ZCTA5 02126,122851,41418,1566,02126,1035.45,-530.55
ZCTA5 02127,179863,112227,2255,02127,2805.68,550.67
ZCTA5 02128,124044,71479,1942,02128,1786.98,-155.03
ZCTA5 02129,220688,79692,1900,02129,1992.3,92.3
ZCTA5 02130,167100,88228,2216,02130,2205.7,-10.3
ZCTA5 02131,141014,67619,1821,02131,1690.48,-130.52
ZCTA5 02132,161865,71757,1947,02132,1793.92,-153.08
ZCTA5 02134,106460,73606,2211,02134,1840.15,-370.85
ZCTA5 02135,116841,80933,2154,02135,2023.32,-130.67
ZCTA5 02136,121616,55588,1588,02136,1389.7,-198.3
ZCTA5 02138,180663,100605,2641,02138,2515.12,-125.88
ZCTA5 02139,164043,93419,2501,02139,2335.48,-165.53
ZCTA5 02140,189635,119795,2566,02140,2994.87,428.87
ZCTA5 02141,143583,95746,2591,02141,2393.65,-197.35
ZCTA5 02142,152303,148083,3501,02142,3702.08,201.07
ZCTA5 02143,164922,103990,2309,02143,2599.75,290.75
ZCTA5 02144,156201,123741,2521,02144,3093.52,572.53
ZCTA5 02145,126175,105232,2283,02145,2630.8,347.8
ZCTA5 02148,121376,67688,1962,02148,1692.2,-269.8
ZCTA5 02149,102125,65325,1892,02149,1633.12,-258.88
ZCTA5 02150,108679,55446,1808,02150,1386.15,-421.85
ZCTA5 02151,107489,52307,1788,02151,1307.68,-480.33
ZCTA5 02152,134085,67543,1841,02152,1688.57,-152.43
ZCTA5 02155,137877,93956,2311,02155,2348.9,37.9
ZCTA5 02163,-666666666,67969,2952,02163,1699.22,-1252.78
ZCTA5 02169,112463,72513,1903,02169,1812.82,-90.17
ZCTA5 02170,124036,79035,1738,02170,1975.88,237.88
ZCTA5 02171,120276,81046,2127,02171,2026.15,-100.85
ZCTA5 02176,154636,64228,1837,02176,1605.7,-231.3
ZCTA5 02180,151922,77457,1843,02180,1936.42,93.42
ZCTA5 02184,151392,65287,1678,02184,1632.18,-45.83
ZCTA5 02186,199432,44768,1512,02186,1119.2,-392.8
ZCTA5 02188,122513,46118,1740,02188,1152.95,-587.05
ZCTA5 02189,113716,58842,1596,02189,1471.05,-124.95
ZCTA5 02190,119483,70781,1776,02190,1769.52,-6.47
ZCTA5 02191,112898,53807,1742,02191,1345.18,-396.83
ZCTA5 02199,-666666666,112778,3413,02199,2819.45,-593.55
ZCTA5 02210,210430,165833,3501,02210,4145.82,644.82
ZCTA5 02215,123750,60515,2308,02215,1512.88,-795.12
ZCTA5 02301,111080,45446,1465,02301,1136.15,-328.85
ZCTA5 02302,98845,47739,1391,02302,1193.47,-197.53
ZCTA5 02322,144063,53988,1603,02322,1349.7,-253.3
ZCTA5 02324,130706,66347,1820,02324,1658.68,-161.33
ZCTA5 02330,75912,43443,1897,02330,1086.08,-810.92
ZCTA5 02333,138993,50560,1354,02333,1264.0,-90.0
ZCTA5 02338,111842,53947,1273,02338,1348.68,75.67
ZCTA5 02339,184743,21125,1424,02339,528.12,-895.88
ZCTA5 02341,126987,40875,1784,02341,1021.88,-762.12
ZCTA5 02343,113975,58623,1380,02343,1465.58,85.58
ZCTA5 02346,101272,40591,1498,02346,1014.78,-483.22
ZCTA5 02347,131354,60845,1715,02347,1521.12,-193.88
ZCTA5 02351,149338,46100,1419,02351,1152.5,-266.5
ZCTA5 02356,138264,76741,1716,02356,1918.52,202.52
ZCTA5 02359,152961,72973,1724,02359,1824.32,100.32
ZCTA5 02360,118759,59888,1815,02360,1497.2,-317.8
ZCTA5 02364,128651,56224,969,02364,1405.6,436.6
ZCTA5 02368,112115,57227,1883,02368,1430.68,-452.33
ZCTA5 02370,114742,58000,1360,02370,1450.0,90.0
ZCTA5 02375,139625,59662,2071,02375,1491.55,-579.45
ZCTA5 02379,122446,69464,1940,02379,1736.6,-203.4
ZCTA5 02382,131348,44453,1606,02382,1111.32,-494.68
ZCTA5 02420,238684,120733,2520,02420,3018.32,498.33
ZCTA5 02421,236099,97860,2968,02421,2446.5,-521.5
ZCTA5 02445,183750,116603,2687,02445,2915.08,228.07
ZCTA5 02446,197396,91534,2648,02446,2288.35,-359.65
ZCTA5 02451,138708,84125,2497,02451,2103.12,-393.88
ZCTA5 02452,125032,85333,2229,02452,2133.32,-95.68
ZCTA5 02453,136242,94944,1991,02453,2373.6,382.6
ZCTA5 02458,199327,87647,2084,02458,2191.18,107.18
ZCTA5 02459,230893,128234,2338,02459,3205.85,867.85
ZCTA5 02460,185417,101875,2262,02460,2546.88,284.88
ZCTA5 02461,229122,91821,2930,02461,2295.52,-634.47
ZCTA5 02462,243333,28826,1533,02462,720.65,-812.35
ZCTA5 02464,139917,98906,2543,02464,2472.65,-70.35
ZCTA5 02465,214107,128516,2211,02465,3212.9,1001.9
ZCTA5 02466,238618,75556,2014,02466,1888.9,-125.1
ZCTA5 02467,217773,131141,2846,02467,3278.52,432.52
ZCTA5 02472,139590,94983,2179,02472,2374.57,195.57
ZCTA5 02474,183824,100403,2015,02474,2510.07,495.07
ZCTA5 02476,178196,68186,1730,02476,1704.65,-25.35
ZCTA5 02478,210938,115246,2336,02478,2881.15,545.15
ZCTA5 02481,250001,138188,2743,02481,3454.7,711.7
ZCTA5 02482,250001,98250,2509,02482,2456.25,-52.75
ZCTA5 02492,225561,87200,2390,02492,2180.0,-210.0
ZCTA5 02493,250001,62000,2072,02493,1550.0,-522.0
ZCTA5 02494,250001,75724,2006,02494,1893.1,-112.9
ZCTA5 02532,90245,47500,1454,02532,1187.5,-266.5
ZCTA5 02535,151875,82143,1613,02535,2053.57,440.57
ZCTA5 02536,92433,38393,1538,02536,959.82,-578.18
ZCTA5 02538,121595,43883,1568,02538,1097.07,-470.93
ZCTA5 02539,89000,59536,1893,02539,1488.4,-404.6
ZCTA5 02540,140197,26815,1185,02540,670.38,-514.62
ZCTA5 02542,-666666666,49250,1897,02542,1231.25,-665.75
ZCTA5 02543,84395,61652,1297,02543,1541.3,244.3
ZCTA5 02554,142540,123152,2052,02554,3078.8,1026.8
ZCTA5 02562,127452,91588,1663,02562,2289.7,626.7
ZCTA5 02563,128139,59350,1690,02563,1483.75,-206.25
ZCTA5 02568,99696,34033,1367,02568,850.82,-516.17
ZCTA5 02571,98008,59734,1332,02571,1493.35,161.35
ZCTA5 02601,85543,40640,1594,02601,1016.0,-578.0
ZCTA5 02630,133750,181719,2344,02630,4542.97,2198.97
ZCTA5 02631,116250,41940,1358,02631,1048.5,-309.5
ZCTA5 02632,119946,82474,2213,02632,2061.85,-151.15
ZCTA5 02633,104490,27857,1257,02633,696.42,-560.58
ZCTA5 02638,111250,78000,1514,02638,1950.0,436.0
ZCTA5 02639,68810,32351,1150,02639,808.78,-341.22
ZCTA5 02642,81792,55788,1662,02642,1394.7,-267.3
ZCTA5 02645,91200,62457,1620,02645,1561.42,-58.58
ZCTA5 02646,73008,65217,1838,02646,1630.42,-207.58
ZCTA5 02649,96968,50465,1676,02649,1261.62,-414.38
ZCTA5 02653,107277,35557,1152,02653,888.92,-263.07
ZCTA5 02655,103250,66625,1747,02655,1665.62,-81.38
ZCTA5 02657,137440,25825,1106,02657,645.62,-460.38
ZCTA5 02659,103021,62071,1207,02659,1551.78,344.77
ZCTA5 02660,95793,56573,1484,02660,1414.32,-69.67
ZCTA5 02664,90971,52938,1671,02664,1323.45,-347.55
ZCTA5 02668,109046,38594,1211,02668,964.85,-246.15
ZCTA5 02670,90365,50809,1521,02670,1270.22,-250.78
ZCTA5 02673,79124,51410,1545,02673,1285.25,-259.75
ZCTA5 02675,110833,68750,1718,02675,1718.75,0.75
ZCTA5 02703,119275,42371,1359,02703,1059.27,-299.73
ZCTA5 02715,117432,63087,1367,02715,1577.18,210.17
ZCTA5 02717,137171,127625,2081,02717,3190.62,1109.62
ZCTA5 02718,104643,31271,1694,02718,781.78,-912.22
ZCTA5 02719,108706,33068,1024,02719,826.7,-197.3
ZCTA5 02720,95238,44238,1086,02720,1105.95,19.95
ZCTA5 02721,83074,41407,956,02721,1035.18,79.17
ZCTA5 02723,83074,30717,987,02723,767.92,-219.08
ZCTA5 02724,71940,34501,1062,02724,862.52,-199.48
ZCTA5 02725,127985,146801,393,02725,3670.02,3277.02
